antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Rain, Storm, Hail, Cold","Fog, Precipitation",0.20408163265306123,0.9183673469387755,0.20408163265306123,1.0,1.0888888888888888,1.0,0.016659725114535617,inf,0.1025641025641026,0.22222222222222218,1.0,0.6111111111111112
"Fog, Hail","Rain, Precipitation",0.20408163265306123,0.9183673469387755,0.20408163265306123,1.0,1.0888888888888888,1.0,0.016659725114535617,inf,0.1025641025641026,0.22222222222222218,1.0,0.6111111111111112
"Rain, Hail","Fog, Precipitation",0.20408163265306123,0.9183673469387755,0.20408163265306123,1.0,1.0888888888888888,1.0,0.016659725114535617,inf,0.1025641025641026,0.22222222222222218,1.0,0.6111111111111112
"Rain, Hail, Fog, Storm, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Snow, Hail, Fog","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Snow, Hail, Fog",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Storm, Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail, Fog",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog, Storm, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog, Storm, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Storm, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Storm, Hail","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail, Fog","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Storm, Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Storm, Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Hail, Fog, Storm, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Storm, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Hail, Snow","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Fog, Storm, Snow",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Rain, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Hail, Snow, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Storm, Hail","Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Fog, Hail",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
Hail,"Precipitation, Cold",0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
Hail,Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Hail, Cold",Precipitation,0.20408163265306123,0.9387755102040817,0.20408163265306123,1.0,1.0652173913043477,1.0,0.012494793835901685,inf,0.07692307692307677,0.2173913043478261,1.0,0.6086956521739131
"Rain, Storm, Fog, Cold","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Storm","Rain, Precipitation, Snow, Cold",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow, Cold","Rain, Storm, Fog",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm","Fog, Precipitation, Snow, Cold",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Storm","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow","Fog, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Precipitation, Snow, Cold","Fog, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Precipitation, Snow","Rain, Storm, Fog, Cold",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Precipitation, Snow","Fog, Storm, Cold",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm, Cold","Fog, Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow, Cold","Rain, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm","Precipitation, Snow, Cold",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow","Rain, Storm, Cold",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm, Cold","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow","Rain, Storm, Fog",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm, Fog","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Precipitation, Snow","Rain, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Precipitation, Snow","Fog, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Precipitation, Snow","Rain, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Rain, Storm, Fog","Precipitation, Snow, Cold",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Precipitation, Snow, Cold","Rain, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Fog, Storm","Precipitation, Snow, Cold",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow, Cold","Fog, Storm",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Fog, Storm, Cold","Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Precipitation, Snow","Fog, Storm, Cold",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Storm","Fog, Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Storm","Rain, Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Storm, Cold","Rain, Precipitation, Snow",0.8367346938775511,0.8979591836734694,0.7959183673469388,0.9512195121951218,1.059312638580931,1.0,0.04456476468138271,2.091836734693871,0.3429487179487176,0.8478260869565218,0.5219512195121936,0.9187915742793791
"Fog, Precipitation, Snow","Rain, Storm, Cold",0.8979591836734694,0.8367346938775511,0.7959183673469388,0.8863636363636362,1.059312638580931,1.0,0.04456476468138271,1.4367346938775492,0.5487179487179481,0.8478260869565218,0.3039772727272718,0.9187915742793791
"Rain, Hail, Fog, Precipitation, Storm","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Hail, Fog, Precipitation, Storm, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Storm",Snow,0.8367346938775511,0.9591836734693877,0.8367346938775511,1.0,1.0425531914893618,1.0,0.03415243648479804,inf,0.25000000000000033,0.8723404255319149,1.0,0.9361702127659575
"Rain, Hail, Precipitation, Storm, Cold","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm, Hail","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Precipitation, Storm, Hail","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail","Rain, Snow, Fog",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Snow,"Fog, Storm, Cold",0.9591836734693877,0.8367346938775511,0.8367346938775511,0.872340425531915,1.0425531914893618,1.0,0.03415243648479804,1.2789115646258515,1.0,0.8723404255319149,0.21808510638297943,0.9361702127659575
"Fog, Storm, Cold",Snow,0.8367346938775511,0.9591836734693877,0.8367346938775511,1.0,1.0425531914893618,1.0,0.03415243648479804,inf,0.25000000000000033,0.8723404255319149,1.0,0.9361702127659575
"Rain, Storm, Hail",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail, Cold","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Hail, Cold","Rain, Snow, Fog",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Precipitation, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail","Rain, Snow, Fog",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Storm, Hail","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Storm, Hail","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Storm, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail, Cold","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm","Fog, Snow, Cold",0.7959183673469388,0.9591836734693877,0.7959183673469388,1.0,1.0425531914893618,1.0,0.032486463973344426,inf,0.1999999999999999,0.8297872340425533,1.0,0.9148936170212766
"Precipitation, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail, Fog",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Snow,"Fog, Storm",0.9591836734693877,0.8367346938775511,0.8367346938775511,0.872340425531915,1.0425531914893618,1.0,0.03415243648479804,1.2789115646258515,1.0,0.8723404255319149,0.21808510638297943,0.9361702127659575
"Precipitation, Hail, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm, Hail",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Hail, Fog, Precipitation, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Storm, Hail, Fog",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Storm, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Storm, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Hail, Cold","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Hail,"Fog, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Storm, Hail",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Storm, Hail","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Precipitation, Storm","Rain, Snow, Cold",0.7959183673469388,0.9591836734693877,0.7959183673469388,1.0,1.0425531914893618,1.0,0.032486463973344426,inf,0.1999999999999999,0.8297872340425533,1.0,0.9148936170212766
"Rain, Snow, Cold","Fog, Precipitation, Storm",0.9591836734693877,0.7959183673469388,0.7959183673469388,0.8297872340425532,1.0425531914893618,1.0,0.032486463973344426,1.1989795918367345,0.9999999999999986,0.8297872340425533,0.16595744680851054,0.9148936170212766
